provider,model,condition_id,definition_id,prompt_style,label_space,seed,method,n,positives,negatives,tp,tn,fp,fn,accuracy,balanced_accuracy,precision,recall,specificity,f1,mcc,cohen_kappa,positive_call_rate,brier,log_loss,ece_10,roc_auc,pr_auc,mean_probability
ensemble_logit_mean,anthropic+gemini+openai,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,stacked_logistic_0.5,42,32,10,21,4,6,11,0.5952380952380952,0.528125,0.7777777777777778,0.65625,0.4,0.711864406779661,0.05,0.04800000000000004,0.6428571428571429,0.27476878070494887,0.806380839295822,0.2768180835720177,0.628125,0.8815456693332022,0.5987991817648523
ensemble_logit_mean,anthropic+gemini+openai,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,stacked_logistic_tuned_threshold,42,32,10,20,6,4,12,0.6190476190476191,0.6125,0.8333333333333334,0.625,0.6,0.7142857142857143,0.19364916731037085,0.17647058823529405,0.5714285714285714,0.27476878070494887,0.806380839295822,0.2768180835720177,0.628125,0.8815456693332022,0.5987991817648523
ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17,evidence_gate_tuned,42,32,10,17,8,2,15,0.5952380952380952,0.665625,0.8947368421052632,0.53125,0.8,0.6666666666666666,0.28345893926936977,0.2289416846652269,0.4523809523809524,0.4047495429592322,1.1571986265176206,0.47257667092245925,0.65625,0.8916720904066211,0.28932809098230255
ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17,isotonic_0.5,42,32,10,21,3,7,11,0.5714285714285714,0.478125,0.75,0.65625,0.3,0.7,-0.03952847075210474,-0.03846153846153855,0.6666666666666666,0.34920237554601147,3.3424245599997837,0.3326272613704539,0.6515625,0.8886278569230521,0.5857907765131506
ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17,isotonic_tuned_threshold,42,32,10,18,9,1,14,0.6428571428571429,0.73125,0.9473684210526315,0.5625,0.9,0.7058823529411765,0.39577285860251626,0.31965442764578844,0.4523809523809524,0.34920237554601147,3.3424245599997837,0.3326272613704539,0.6515625,0.8886278569230521,0.5857907765131506
ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17,platt_0.5,42,32,10,21,3,7,11,0.5714285714285714,0.478125,0.75,0.65625,0.3,0.7,-0.03952847075210474,-0.03846153846153855,0.6666666666666666,0.2708555219290682,0.7568116950632762,0.22694815088277123,0.61875,0.8798536236398211,0.6199870173787906
ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17,platt_tuned_threshold,42,32,10,18,9,1,14,0.6428571428571429,0.73125,0.9473684210526315,0.5625,0.9,0.7058823529411765,0.39577285860251626,0.31965442764578844,0.4523809523809524,0.2708555219290682,0.7568116950632762,0.22694815088277123,0.61875,0.8798536236398211,0.6199870173787906
ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17,raw_0.5,42,32,10,4,10,0,28,0.3333333333333333,0.5625,1.0,0.125,1.0,0.2222222222222222,0.18136906252750293,0.06369426751592355,0.09523809523809523,0.46872831292509287,1.4077599485360022,0.5384268711647539,0.6890624999999999,0.9061346497849513,0.22347789074000798
ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17,raw_tuned_threshold,42,32,10,18,8,2,14,0.6190476190476191,0.68125,0.9,0.5625,0.8,0.6923076923076923,0.3091410387156351,0.256637168141593,0.47619047619047616,0.46872831292509287,1.4077599485360022,0.5384268711647539,0.6890624999999999,0.9061346497849513,0.22347789074000798
ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17,stacked_logistic_0.5,42,32,10,21,3,7,11,0.5714285714285714,0.478125,0.75,0.65625,0.3,0.7,-0.03952847075210474,-0.03846153846153855,0.6666666666666666,0.27081664317997367,0.7559713083475373,0.26642341902552524,0.625,0.883466950162155,0.6204318234108972
ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17,stacked_logistic_tuned_threshold,42,32,10,19,8,2,13,0.6428571428571429,0.696875,0.9047619047619048,0.59375,0.8,0.7169811320754716,0.33541019662496846,0.2857142857142857,0.5,0.27081664317997367,0.7559713083475373,0.26642341902552524,0.625,0.883466950162155,0.6204318234108972
