analysis_level,prompt_variant,evaluation_scope,target_family,ensemble_name,valid_prediction_n,reference_positive_n,reference_negative_n,predicted_positive_n,accuracy,recall,precision,f1,specificity,auroc,auroc_flag,tn,fp,fn,tp,threshold,expected_n,prediction_coverage,document,target_labeler
ensemble_labeler,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,weighted_models_optimized,13,2,11,7,0.6153846153846154,1.0,0.2857142857142857,0.4444444444444444,0.5454545454545454,0.8181818181818182,,6,5,0,2,0.1,13,1.0,,prerana
ensemble_labeler,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,weighted_models_optimized,2,0,2,1,0.5,0.0,0.0,0.0,0.5,,single_reference_class,1,1,0,0,0.1,2,1.0,,unassigned_human_labeler
ensemble_labeler,codebook_with_examples_with_checklist,new_gold_test_only,new_gold,weighted_models_optimized,51,37,14,46,0.7843137254901961,0.972972972972973,0.782608695652174,0.8674698795180723,0.2857142857142857,0.638030888030888,,4,10,1,36,0.1,53,0.9622641509433962,,anmol
ensemble_labeler,codebook_with_examples_with_checklist,new_gold_test_only,new_gold,weighted_models_optimized,8,5,3,4,0.375,0.4,0.5,0.4444444444444444,0.3333333333333333,0.4,,1,2,3,2,0.1,8,1.0,,kyle
ensemble_labeler,codebook_with_examples_with_checklist,new_gold_test_only,new_gold,weighted_models_optimized,13,2,11,7,0.6153846153846154,1.0,0.2857142857142857,0.4444444444444444,0.5454545454545454,0.8181818181818182,,6,5,0,2,0.1,13,1.0,,prerana
ensemble_labeler,codebook_with_examples_with_checklist,new_gold_test_only,new_gold,weighted_models_optimized,2,0,2,1,0.5,0.0,0.0,0.0,0.5,,single_reference_class,1,1,0,0,0.1,2,1.0,,unassigned_human_labeler
ensemble_labeler,codebook_with_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,weighted_models_optimized,51,37,14,46,0.7843137254901961,0.972972972972973,0.782608695652174,0.8674698795180723,0.2857142857142857,0.638030888030888,,4,10,1,36,0.1,53,0.9622641509433962,,anmol
ensemble_labeler,codebook_with_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,weighted_models_optimized,13,2,11,7,0.6153846153846154,1.0,0.2857142857142857,0.4444444444444444,0.5454545454545454,0.8181818181818182,,6,5,0,2,0.1,13,1.0,,prerana
ensemble_labeler,codebook_with_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,weighted_models_optimized,2,0,2,1,0.5,0.0,0.0,0.0,0.5,,single_reference_class,1,1,0,0,0.1,2,1.0,,unassigned_human_labeler
ensemble_labeler,codebook_with_examples_with_checklist,old_gold_test_only,old_gold,weighted_models_optimized,51,37,14,51,0.7254901960784313,1.0,0.7254901960784313,0.8409090909090909,0.0,0.582046332046332,,0,14,0,37,0.05,53,0.9622641509433962,,anmol
ensemble_labeler,codebook_with_examples_with_checklist,old_gold_test_only,old_gold,weighted_models_optimized,8,5,3,8,0.625,1.0,0.625,0.7692307692307693,0.0,0.43333333333333335,,0,3,0,5,0.05,8,1.0,,kyle
ensemble_labeler,codebook_with_examples_with_checklist,old_gold_test_only,old_gold,weighted_models_optimized,13,10,3,13,0.7692307692307693,1.0,0.7692307692307693,0.8695652173913043,0.0,0.7333333333333334,,0,3,0,10,0.05,13,1.0,,prerana
ensemble_labeler,codebook_with_examples_with_checklist,old_gold_test_only,old_gold,weighted_models_optimized,2,0,2,2,0.0,0.0,0.0,0.0,0.0,,single_reference_class,0,2,0,0,0.05,2,1.0,,unassigned_human_labeler
ensemble_labeler,codebook_with_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,weighted_models_optimized,51,37,14,47,0.7647058823529411,0.972972972972973,0.7659574468085106,0.8571428571428571,0.21428571428571427,0.6274131274131274,,3,11,1,36,0.1,53,0.9622641509433962,,anmol
ensemble_labeler,codebook_with_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,weighted_models_optimized,13,10,3,9,0.7692307692307693,0.8,0.8888888888888888,0.8421052631578947,0.6666666666666666,0.75,,2,1,2,8,0.1,13,1.0,,prerana
ensemble_labeler,codebook_with_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,weighted_models_optimized,2,0,2,1,0.5,0.0,0.0,0.0,0.5,,single_reference_class,1,1,0,0,0.1,2,1.0,,unassigned_human_labeler
ensemble_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,53,39,14,51,0.7735849056603774,1.0,0.7647058823529411,0.8666666666666667,0.14285714285714285,0.6941391941391942,,2,12,0,39,0.12,53,1.0,,anmol
ensemble_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,8,5,3,6,0.375,0.6,0.5,0.5454545454545454,0.0,0.43333333333333335,,0,3,2,3,0.12,8,1.0,,kyle
ensemble_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,13,2,11,10,0.38461538461538464,1.0,0.2,0.3333333333333333,0.2727272727272727,0.6363636363636364,,3,8,0,2,0.12,13,1.0,,prerana
ensemble_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,2,0,2,2,0.0,0.0,0.0,0.0,0.0,,single_reference_class,0,2,0,0,0.12,2,1.0,,unassigned_human_labeler
ensemble_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,weighted_models_optimized,53,39,14,51,0.7735849056603774,1.0,0.7647058823529411,0.8666666666666667,0.14285714285714285,0.6941391941391942,,2,12,0,39,0.12,53,1.0,,anmol
ensemble_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,weighted_models_optimized,13,2,11,10,0.38461538461538464,1.0,0.2,0.3333333333333333,0.2727272727272727,0.6363636363636364,,3,8,0,2,0.12,13,1.0,,prerana
ensemble_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,weighted_models_optimized,2,0,2,2,0.0,0.0,0.0,0.0,0.0,,single_reference_class,0,2,0,0,0.12,2,1.0,,unassigned_human_labeler
ensemble_labeler,direct_target_only,new_gold_test_only,new_gold,weighted_models_optimized,53,39,14,51,0.7735849056603774,1.0,0.7647058823529411,0.8666666666666667,0.14285714285714285,0.6941391941391942,,2,12,0,39,0.12,53,1.0,,anmol
ensemble_labeler,direct_target_only,new_gold_test_only,new_gold,weighted_models_optimized,8,5,3,6,0.375,0.6,0.5,0.5454545454545454,0.0,0.43333333333333335,,0,3,2,3,0.12,8,1.0,,kyle
ensemble_labeler,direct_target_only,new_gold_test_only,new_gold,weighted_models_optimized,13,2,11,10,0.38461538461538464,1.0,0.2,0.3333333333333333,0.2727272727272727,0.6363636363636364,,3,8,0,2,0.12,13,1.0,,prerana
ensemble_labeler,direct_target_only,new_gold_test_only,new_gold,weighted_models_optimized,2,0,2,2,0.0,0.0,0.0,0.0,0.0,,single_reference_class,0,2,0,0,0.12,2,1.0,,unassigned_human_labeler
ensemble_labeler,direct_target_only,new_gold_test_only__drop_kyle_only,new_gold,weighted_models_optimized,53,39,14,51,0.7735849056603774,1.0,0.7647058823529411,0.8666666666666667,0.14285714285714285,0.6941391941391942,,2,12,0,39,0.12,53,1.0,,anmol
ensemble_labeler,direct_target_only,new_gold_test_only__drop_kyle_only,new_gold,weighted_models_optimized,13,2,11,10,0.38461538461538464,1.0,0.2,0.3333333333333333,0.2727272727272727,0.6363636363636364,,3,8,0,2,0.12,13,1.0,,prerana
ensemble_labeler,direct_target_only,new_gold_test_only__drop_kyle_only,new_gold,weighted_models_optimized,2,0,2,2,0.0,0.0,0.0,0.0,0.0,,single_reference_class,0,2,0,0,0.12,2,1.0,,unassigned_human_labeler
ensemble_labeler,direct_target_only,old_gold_test_only,old_gold,weighted_models_optimized,53,39,14,53,0.7358490566037735,1.0,0.7358490566037735,0.8478260869565217,0.0,0.6501831501831502,,0,14,0,39,0.06,53,1.0,,anmol
ensemble_labeler,direct_target_only,old_gold_test_only,old_gold,weighted_models_optimized,8,5,3,8,0.625,1.0,0.625,0.7692307692307693,0.0,0.4666666666666667,,0,3,0,5,0.06,8,1.0,,kyle
ensemble_labeler,direct_target_only,old_gold_test_only,old_gold,weighted_models_optimized,13,10,3,12,0.8461538461538461,1.0,0.8333333333333334,0.9090909090909091,0.3333333333333333,0.7,,1,2,0,10,0.06,13,1.0,,prerana
ensemble_labeler,direct_target_only,old_gold_test_only,old_gold,weighted_models_optimized,2,0,2,2,0.0,0.0,0.0,0.0,0.0,,single_reference_class,0,2,0,0,0.06,2,1.0,,unassigned_human_labeler
ensemble_labeler,direct_target_only,old_gold_test_only__drop_kyle_only,old_gold,weighted_models_optimized,53,39,14,47,0.8113207547169812,0.9743589743589743,0.8085106382978723,0.8837209302325582,0.35714285714285715,0.6978021978021979,,5,9,1,38,0.11,53,1.0,,anmol
ensemble_labeler,direct_target_only,old_gold_test_only__drop_kyle_only,old_gold,weighted_models_optimized,13,10,3,9,0.7692307692307693,0.8,0.8888888888888888,0.8421052631578947,0.6666666666666666,0.6333333333333334,,2,1,2,8,0.11,13,1.0,,prerana
ensemble_labeler,direct_target_only,old_gold_test_only__drop_kyle_only,old_gold,weighted_models_optimized,2,0,2,2,0.0,0.0,0.0,0.0,0.0,,single_reference_class,0,2,0,0,0.11,2,1.0,,unassigned_human_labeler
ensemble_document_labeler,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,6,2,4,4,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,1.0,,2,2,0,2,0.19,6,1.0,EPA,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,4,2,2,0,0.5,0.0,0.0,0.0,1.0,0.125,,2,0,2,0,0.19,4,1.0,EPA,kyle
ensemble_document_labeler,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,12,1,11,3,0.6666666666666666,0.0,0.0,0.0,0.7272727272727273,0.09090909090909094,,8,3,1,0,0.19,12,1.0,EPA,prerana
ensemble_document_labeler,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,27,21,6,23,0.7037037037037037,0.8571428571428571,0.782608695652174,0.8181818181818182,0.16666666666666666,0.40476190476190477,,1,5,3,18,0.19,28,0.9642857142857143,ERP Report,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,3,3,0,3,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,3,0.19,3,1.0,GAO,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,4,3,1,2,0.75,0.6666666666666666,1.0,0.8,1.0,0.6666666666666666,,1,0,1,2,0.19,4,1.0,GAO,kyle
ensemble_document_labeler,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,9,5,4,8,0.6666666666666666,1.0,0.625,0.7692307692307693,0.25,0.85,,1,3,0,5,0.19,9,1.0,Hurricane Katrina,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,2,0,2,0,1.0,0.0,0.0,0.0,1.0,,single_reference_class,2,0,0,0,0.19,2,1.0,Hurricane Katrina,unassigned_human_labeler
ensemble_document_labeler,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,7,7,0,5,0.7142857142857143,0.7142857142857143,1.0,0.8333333333333334,,,single_reference_class,0,0,2,5,0.19,7,1.0,PAR,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.19,1,1.0,PAR,prerana
ensemble_document_labeler,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,weighted_models_optimized,6,2,4,6,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,1.0,,0,4,0,2,0.16,6,1.0,EPA,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,weighted_models_optimized,12,1,11,3,0.6666666666666666,0.0,0.0,0.0,0.7272727272727273,0.18181818181818177,,8,3,1,0,0.16,12,1.0,EPA,prerana
ensemble_document_labeler,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,weighted_models_optimized,27,21,6,24,0.7407407407407407,0.9047619047619048,0.7916666666666666,0.8444444444444444,0.16666666666666666,0.4444444444444444,,1,5,2,19,0.16,28,0.9642857142857143,ERP Report,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,weighted_models_optimized,3,3,0,3,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,3,0.16,3,1.0,GAO,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,weighted_models_optimized,9,5,4,8,0.6666666666666666,1.0,0.625,0.7692307692307693,0.25,0.9,,1,3,0,5,0.16,9,1.0,Hurricane Katrina,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,weighted_models_optimized,2,0,2,1,0.5,0.0,0.0,0.0,0.5,,single_reference_class,1,1,0,0,0.16,2,1.0,Hurricane Katrina,unassigned_human_labeler
ensemble_document_labeler,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,weighted_models_optimized,7,7,0,6,0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,,,single_reference_class,0,0,1,6,0.16,7,1.0,PAR,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,weighted_models_optimized,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.16,1,1.0,PAR,prerana
ensemble_document_labeler,codebook_no_examples_no_checklist,new_gold_test_only,new_gold,weighted_models_optimized,6,2,4,4,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,1.0,,2,2,0,2,0.19,6,1.0,EPA,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,new_gold_test_only,new_gold,weighted_models_optimized,4,2,2,0,0.5,0.0,0.0,0.0,1.0,0.125,,2,0,2,0,0.19,4,1.0,EPA,kyle
ensemble_document_labeler,codebook_no_examples_no_checklist,new_gold_test_only,new_gold,weighted_models_optimized,12,1,11,3,0.6666666666666666,0.0,0.0,0.0,0.7272727272727273,0.09090909090909094,,8,3,1,0,0.19,12,1.0,EPA,prerana
ensemble_document_labeler,codebook_no_examples_no_checklist,new_gold_test_only,new_gold,weighted_models_optimized,27,21,6,23,0.7037037037037037,0.8571428571428571,0.782608695652174,0.8181818181818182,0.16666666666666666,0.40476190476190477,,1,5,3,18,0.19,28,0.9642857142857143,ERP Report,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,new_gold_test_only,new_gold,weighted_models_optimized,3,3,0,3,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,3,0.19,3,1.0,GAO,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,new_gold_test_only,new_gold,weighted_models_optimized,4,3,1,2,0.75,0.6666666666666666,1.0,0.8,1.0,0.6666666666666666,,1,0,1,2,0.19,4,1.0,GAO,kyle
ensemble_document_labeler,codebook_no_examples_no_checklist,new_gold_test_only,new_gold,weighted_models_optimized,9,5,4,8,0.6666666666666666,1.0,0.625,0.7692307692307693,0.25,0.85,,1,3,0,5,0.19,9,1.0,Hurricane Katrina,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,new_gold_test_only,new_gold,weighted_models_optimized,2,0,2,0,1.0,0.0,0.0,0.0,1.0,,single_reference_class,2,0,0,0,0.19,2,1.0,Hurricane Katrina,unassigned_human_labeler
ensemble_document_labeler,codebook_no_examples_no_checklist,new_gold_test_only,new_gold,weighted_models_optimized,7,7,0,5,0.7142857142857143,0.7142857142857143,1.0,0.8333333333333334,,,single_reference_class,0,0,2,5,0.19,7,1.0,PAR,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,new_gold_test_only,new_gold,weighted_models_optimized,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.19,1,1.0,PAR,prerana
ensemble_document_labeler,codebook_no_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,weighted_models_optimized,6,2,4,6,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,1.0,,0,4,0,2,0.16,6,1.0,EPA,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,weighted_models_optimized,12,1,11,3,0.6666666666666666,0.0,0.0,0.0,0.7272727272727273,0.18181818181818177,,8,3,1,0,0.16,12,1.0,EPA,prerana
ensemble_document_labeler,codebook_no_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,weighted_models_optimized,27,21,6,24,0.7407407407407407,0.9047619047619048,0.7916666666666666,0.8444444444444444,0.16666666666666666,0.4444444444444444,,1,5,2,19,0.16,28,0.9642857142857143,ERP Report,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,weighted_models_optimized,3,3,0,3,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,3,0.16,3,1.0,GAO,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,weighted_models_optimized,9,5,4,8,0.6666666666666666,1.0,0.625,0.7692307692307693,0.25,0.9,,1,3,0,5,0.16,9,1.0,Hurricane Katrina,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,weighted_models_optimized,2,0,2,1,0.5,0.0,0.0,0.0,0.5,,single_reference_class,1,1,0,0,0.16,2,1.0,Hurricane Katrina,unassigned_human_labeler
ensemble_document_labeler,codebook_no_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,weighted_models_optimized,7,7,0,6,0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,,,single_reference_class,0,0,1,6,0.16,7,1.0,PAR,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,weighted_models_optimized,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.16,1,1.0,PAR,prerana
ensemble_document_labeler,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,weighted_models_optimized,6,2,4,6,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,1.0,,0,4,0,2,0.09,6,1.0,EPA,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,weighted_models_optimized,4,2,2,0,0.5,0.0,0.0,0.0,1.0,0.125,,2,0,2,0,0.09,4,1.0,EPA,kyle
ensemble_document_labeler,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,weighted_models_optimized,12,9,3,8,0.9166666666666666,0.8888888888888888,1.0,0.9411764705882353,1.0,0.8888888888888888,,3,0,1,8,0.09,12,1.0,EPA,prerana
ensemble_document_labeler,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,weighted_models_optimized,27,21,6,26,0.8148148148148148,1.0,0.8076923076923077,0.8936170212765957,0.16666666666666666,0.5079365079365079,,1,5,0,21,0.09,28,0.9642857142857143,ERP Report,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,weighted_models_optimized,3,3,0,3,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,3,0.09,3,1.0,GAO,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,weighted_models_optimized,4,3,1,3,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,,0,1,1,2,0.09,4,1.0,GAO,kyle
ensemble_document_labeler,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,weighted_models_optimized,9,5,4,8,0.6666666666666666,1.0,0.625,0.7692307692307693,0.25,0.95,,1,3,0,5,0.09,9,1.0,Hurricane Katrina,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,weighted_models_optimized,2,0,2,1,0.5,0.0,0.0,0.0,0.5,,single_reference_class,1,1,0,0,0.09,2,1.0,Hurricane Katrina,unassigned_human_labeler
ensemble_document_labeler,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,weighted_models_optimized,7,7,0,6,0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,,,single_reference_class,0,0,1,6,0.09,7,1.0,PAR,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,weighted_models_optimized,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.09,1,1.0,PAR,prerana
ensemble_document_labeler,codebook_no_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,weighted_models_optimized,6,2,4,6,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,1.0,,0,4,0,2,0.09,6,1.0,EPA,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,weighted_models_optimized,12,9,3,8,0.9166666666666666,0.8888888888888888,1.0,0.9411764705882353,1.0,0.8888888888888888,,3,0,1,8,0.09,12,1.0,EPA,prerana
ensemble_document_labeler,codebook_no_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,weighted_models_optimized,27,21,6,26,0.8148148148148148,1.0,0.8076923076923077,0.8936170212765957,0.16666666666666666,0.5079365079365079,,1,5,0,21,0.09,28,0.9642857142857143,ERP Report,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,weighted_models_optimized,3,3,0,3,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,3,0.09,3,1.0,GAO,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,weighted_models_optimized,9,5,4,8,0.6666666666666666,1.0,0.625,0.7692307692307693,0.25,0.95,,1,3,0,5,0.09,9,1.0,Hurricane Katrina,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,weighted_models_optimized,2,0,2,1,0.5,0.0,0.0,0.0,0.5,,single_reference_class,1,1,0,0,0.09,2,1.0,Hurricane Katrina,unassigned_human_labeler
ensemble_document_labeler,codebook_no_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,weighted_models_optimized,7,7,0,6,0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,,,single_reference_class,0,0,1,6,0.09,7,1.0,PAR,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,weighted_models_optimized,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.09,1,1.0,PAR,prerana
ensemble_document_labeler,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,6,2,4,6,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,1.0,,0,4,0,2,0.12,6,1.0,EPA,anmol
ensemble_document_labeler,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,4,2,2,0,0.5,0.0,0.0,0.0,1.0,0.0,,2,0,2,0,0.12,4,1.0,EPA,kyle
ensemble_document_labeler,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,12,1,11,4,0.5833333333333334,0.0,0.0,0.0,0.6363636363636364,0.09090909090909094,,7,4,1,0,0.12,12,1.0,EPA,prerana
ensemble_document_labeler,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,27,21,6,27,0.7777777777777778,1.0,0.7777777777777778,0.875,0.0,0.5476190476190476,,0,6,0,21,0.12,28,0.9642857142857143,ERP Report,anmol
ensemble_document_labeler,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,3,3,0,3,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,3,0.12,3,1.0,GAO,anmol
ensemble_document_labeler,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,4,3,1,3,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,,0,1,1,2,0.12,4,1.0,GAO,kyle
ensemble_document_labeler,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,9,5,4,7,0.7777777777777778,1.0,0.7142857142857143,0.8333333333333334,0.5,1.0,,2,2,0,5,0.12,9,1.0,Hurricane Katrina,anmol
ensemble_document_labeler,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,2,0,2,1,0.5,0.0,0.0,0.0,0.5,,single_reference_class,1,1,0,0,0.12,2,1.0,Hurricane Katrina,unassigned_human_labeler
ensemble_document_labeler,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,7,7,0,7,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,7,0.12,7,1.0,PAR,anmol
ensemble_document_labeler,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.12,1,1.0,PAR,prerana
ensemble_document_labeler,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,weighted_models_optimized,6,2,4,6,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,1.0,,0,4,0,2,0.12,6,1.0,EPA,anmol
ensemble_document_labeler,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,weighted_models_optimized,12,1,11,4,0.5833333333333334,0.0,0.0,0.0,0.6363636363636364,0.09090909090909094,,7,4,1,0,0.12,12,1.0,EPA,prerana
ensemble_document_labeler,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,weighted_models_optimized,27,21,6,27,0.7777777777777778,1.0,0.7777777777777778,0.875,0.0,0.5476190476190476,,0,6,0,21,0.12,28,0.9642857142857143,ERP Report,anmol
ensemble_document_labeler,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,weighted_models_optimized,3,3,0,3,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,3,0.12,3,1.0,GAO,anmol
