valid_prediction_n,reference_positive_n,reference_negative_n,predicted_positive_n,accuracy,recall,precision,f1,specificity,auroc,auroc_flag,tn,fp,fn,tp,threshold,distance_from_0_5,provider,run_name,requested_model,prompt_variant,evaluation_scope,target_family
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.82,0.31999999999999995,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.83,0.32999999999999996,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.84,0.33999999999999997,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.85,0.35,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,14,0.39473684210526316,0.2037037037037037,0.7857142857142857,0.3235294117647059,0.8636363636363636,0.5984848484848485,,19,3,43,11,0.86,0.36,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,14,0.39473684210526316,0.2037037037037037,0.7857142857142857,0.3235294117647059,0.8636363636363636,0.5984848484848485,,19,3,43,11,0.87,0.37,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,14,0.39473684210526316,0.2037037037037037,0.7857142857142857,0.3235294117647059,0.8636363636363636,0.5984848484848485,,19,3,43,11,0.88,0.38,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,14,0.39473684210526316,0.2037037037037037,0.7857142857142857,0.3235294117647059,0.8636363636363636,0.5984848484848485,,19,3,43,11,0.89,0.39,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,14,0.39473684210526316,0.2037037037037037,0.7857142857142857,0.3235294117647059,0.8636363636363636,0.5984848484848485,,19,3,43,11,0.9,0.4,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,8,0.3684210526315789,0.12962962962962962,0.875,0.22580645161290322,0.9545454545454546,0.5984848484848485,,21,1,47,7,0.91,0.41000000000000003,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,8,0.3684210526315789,0.12962962962962962,0.875,0.22580645161290322,0.9545454545454546,0.5984848484848485,,21,1,47,7,0.92,0.42000000000000004,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,8,0.3684210526315789,0.12962962962962962,0.875,0.22580645161290322,0.9545454545454546,0.5984848484848485,,21,1,47,7,0.93,0.43000000000000005,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,8,0.3684210526315789,0.12962962962962962,0.875,0.22580645161290322,0.9545454545454546,0.5984848484848485,,21,1,47,7,0.94,0.43999999999999995,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,8,0.3684210526315789,0.12962962962962962,0.875,0.22580645161290322,0.9545454545454546,0.5984848484848485,,21,1,47,7,0.95,0.44999999999999996,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
53,39,14,53,0.7358490566037735,1.0,0.7358490566037735,0.8478260869565217,0.0,0.5503663003663004,,0,14,0,39,0.05,0.45,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,52,0.7169811320754716,0.9743589743589743,0.7307692307692307,0.8351648351648352,0.0,0.5503663003663004,,0,14,1,38,0.1,0.4,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,52,0.7169811320754716,0.9743589743589743,0.7307692307692307,0.8351648351648352,0.0,0.5503663003663004,,0,14,1,38,0.09,0.41000000000000003,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,52,0.7169811320754716,0.9743589743589743,0.7307692307692307,0.8351648351648352,0.0,0.5503663003663004,,0,14,1,38,0.08,0.42,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,52,0.7169811320754716,0.9743589743589743,0.7307692307692307,0.8351648351648352,0.0,0.5503663003663004,,0,14,1,38,0.07,0.43,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,52,0.7169811320754716,0.9743589743589743,0.7307692307692307,0.8351648351648352,0.0,0.5503663003663004,,0,14,1,38,0.06,0.44,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,47,0.6981132075471698,0.8974358974358975,0.7446808510638298,0.813953488372093,0.14285714285714285,0.5503663003663004,,2,12,4,35,0.15,0.35,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,47,0.6981132075471698,0.8974358974358975,0.7446808510638298,0.813953488372093,0.14285714285714285,0.5503663003663004,,2,12,4,35,0.14,0.36,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,47,0.6981132075471698,0.8974358974358975,0.7446808510638298,0.813953488372093,0.14285714285714285,0.5503663003663004,,2,12,4,35,0.13,0.37,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,47,0.6981132075471698,0.8974358974358975,0.7446808510638298,0.813953488372093,0.14285714285714285,0.5503663003663004,,2,12,4,35,0.12,0.38,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,47,0.6981132075471698,0.8974358974358975,0.7446808510638298,0.813953488372093,0.14285714285714285,0.5503663003663004,,2,12,4,35,0.11,0.39,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,43,0.6981132075471698,0.8461538461538461,0.7674418604651163,0.8048780487804879,0.2857142857142857,0.5503663003663004,,4,10,6,33,0.2,0.3,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,43,0.6981132075471698,0.8461538461538461,0.7674418604651163,0.8048780487804879,0.2857142857142857,0.5503663003663004,,4,10,6,33,0.19,0.31,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,43,0.6981132075471698,0.8461538461538461,0.7674418604651163,0.8048780487804879,0.2857142857142857,0.5503663003663004,,4,10,6,33,0.18,0.32,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,43,0.6981132075471698,0.8461538461538461,0.7674418604651163,0.8048780487804879,0.2857142857142857,0.5503663003663004,,4,10,6,33,0.17,0.32999999999999996,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,43,0.6981132075471698,0.8461538461538461,0.7674418604651163,0.8048780487804879,0.2857142857142857,0.5503663003663004,,4,10,6,33,0.16,0.33999999999999997,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,31,0.5471698113207547,0.5897435897435898,0.7419354838709677,0.6571428571428571,0.42857142857142855,0.5503663003663004,,6,8,16,23,0.3,0.2,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,31,0.5471698113207547,0.5897435897435898,0.7419354838709677,0.6571428571428571,0.42857142857142855,0.5503663003663004,,6,8,16,23,0.29,0.21000000000000002,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,31,0.5471698113207547,0.5897435897435898,0.7419354838709677,0.6571428571428571,0.42857142857142855,0.5503663003663004,,6,8,16,23,0.28,0.21999999999999997,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,31,0.5471698113207547,0.5897435897435898,0.7419354838709677,0.6571428571428571,0.42857142857142855,0.5503663003663004,,6,8,16,23,0.27,0.22999999999999998,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,31,0.5471698113207547,0.5897435897435898,0.7419354838709677,0.6571428571428571,0.42857142857142855,0.5503663003663004,,6,8,16,23,0.26,0.24,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,31,0.5471698113207547,0.5897435897435898,0.7419354838709677,0.6571428571428571,0.42857142857142855,0.5503663003663004,,6,8,16,23,0.25,0.25,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,31,0.5471698113207547,0.5897435897435898,0.7419354838709677,0.6571428571428571,0.42857142857142855,0.5503663003663004,,6,8,16,23,0.24,0.26,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,31,0.5471698113207547,0.5897435897435898,0.7419354838709677,0.6571428571428571,0.42857142857142855,0.5503663003663004,,6,8,16,23,0.23,0.27,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,31,0.5471698113207547,0.5897435897435898,0.7419354838709677,0.6571428571428571,0.42857142857142855,0.5503663003663004,,6,8,16,23,0.22,0.28,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,31,0.5471698113207547,0.5897435897435898,0.7419354838709677,0.6571428571428571,0.42857142857142855,0.5503663003663004,,6,8,16,23,0.21,0.29000000000000004,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,24,0.49056603773584906,0.46153846153846156,0.75,0.5714285714285714,0.5714285714285714,0.5503663003663004,,8,6,21,18,0.35,0.15000000000000002,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,24,0.49056603773584906,0.46153846153846156,0.75,0.5714285714285714,0.5714285714285714,0.5503663003663004,,8,6,21,18,0.34,0.15999999999999998,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,24,0.49056603773584906,0.46153846153846156,0.75,0.5714285714285714,0.5714285714285714,0.5503663003663004,,8,6,21,18,0.33,0.16999999999999998,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,24,0.49056603773584906,0.46153846153846156,0.75,0.5714285714285714,0.5714285714285714,0.5503663003663004,,8,6,21,18,0.32,0.18,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,24,0.49056603773584906,0.46153846153846156,0.75,0.5714285714285714,0.5714285714285714,0.5503663003663004,,8,6,21,18,0.31,0.19,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,19,0.4339622641509434,0.358974358974359,0.7368421052631579,0.4827586206896552,0.6428571428571429,0.5503663003663004,,9,5,25,14,0.5,0.0,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,19,0.4339622641509434,0.358974358974359,0.7368421052631579,0.4827586206896552,0.6428571428571429,0.5503663003663004,,9,5,25,14,0.49,0.010000000000000009,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,19,0.4339622641509434,0.358974358974359,0.7368421052631579,0.4827586206896552,0.6428571428571429,0.5503663003663004,,9,5,25,14,0.51,0.010000000000000009,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,19,0.4339622641509434,0.358974358974359,0.7368421052631579,0.4827586206896552,0.6428571428571429,0.5503663003663004,,9,5,25,14,0.48,0.020000000000000018,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,19,0.4339622641509434,0.358974358974359,0.7368421052631579,0.4827586206896552,0.6428571428571429,0.5503663003663004,,9,5,25,14,0.52,0.020000000000000018,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,19,0.4339622641509434,0.358974358974359,0.7368421052631579,0.4827586206896552,0.6428571428571429,0.5503663003663004,,9,5,25,14,0.47,0.030000000000000027,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,19,0.4339622641509434,0.358974358974359,0.7368421052631579,0.4827586206896552,0.6428571428571429,0.5503663003663004,,9,5,25,14,0.53,0.030000000000000027,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,19,0.4339622641509434,0.358974358974359,0.7368421052631579,0.4827586206896552,0.6428571428571429,0.5503663003663004,,9,5,25,14,0.46,0.03999999999999998,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,19,0.4339622641509434,0.358974358974359,0.7368421052631579,0.4827586206896552,0.6428571428571429,0.5503663003663004,,9,5,25,14,0.54,0.040000000000000036,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,19,0.4339622641509434,0.358974358974359,0.7368421052631579,0.4827586206896552,0.6428571428571429,0.5503663003663004,,9,5,25,14,0.45,0.04999999999999999,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,19,0.4339622641509434,0.358974358974359,0.7368421052631579,0.4827586206896552,0.6428571428571429,0.5503663003663004,,9,5,25,14,0.55,0.050000000000000044,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,19,0.4339622641509434,0.358974358974359,0.7368421052631579,0.4827586206896552,0.6428571428571429,0.5503663003663004,,9,5,25,14,0.44,0.06,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,19,0.4339622641509434,0.358974358974359,0.7368421052631579,0.4827586206896552,0.6428571428571429,0.5503663003663004,,9,5,25,14,0.56,0.06000000000000005,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,19,0.4339622641509434,0.358974358974359,0.7368421052631579,0.4827586206896552,0.6428571428571429,0.5503663003663004,,9,5,25,14,0.57,0.06999999999999995,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,19,0.4339622641509434,0.358974358974359,0.7368421052631579,0.4827586206896552,0.6428571428571429,0.5503663003663004,,9,5,25,14,0.43,0.07,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,19,0.4339622641509434,0.358974358974359,0.7368421052631579,0.4827586206896552,0.6428571428571429,0.5503663003663004,,9,5,25,14,0.58,0.07999999999999996,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,19,0.4339622641509434,0.358974358974359,0.7368421052631579,0.4827586206896552,0.6428571428571429,0.5503663003663004,,9,5,25,14,0.42,0.08000000000000002,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,19,0.4339622641509434,0.358974358974359,0.7368421052631579,0.4827586206896552,0.6428571428571429,0.5503663003663004,,9,5,25,14,0.59,0.08999999999999997,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,19,0.4339622641509434,0.358974358974359,0.7368421052631579,0.4827586206896552,0.6428571428571429,0.5503663003663004,,9,5,25,14,0.41,0.09000000000000002,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,19,0.4339622641509434,0.358974358974359,0.7368421052631579,0.4827586206896552,0.6428571428571429,0.5503663003663004,,9,5,25,14,0.4,0.09999999999999998,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,19,0.4339622641509434,0.358974358974359,0.7368421052631579,0.4827586206896552,0.6428571428571429,0.5503663003663004,,9,5,25,14,0.6,0.09999999999999998,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder
